No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年03月,980,全国,170866,1567,109.04,223.718,2.052,74.62,2.10%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年04月,980,全国,77716,689,112.80,245.347,2.175,62.64,1.10%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年05月,980,全国,8112,68,119.29,60.742,0.509,13.60,0.50%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年07月,980,全国,695454,4935,140.92,146.003,1.036,86.58,5.69%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年08月,980,全国,74328,498,149.25,36.411,0.244,16.06,3.10%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年09月,980,全国,276483,2536,109.02,180.416,1.655,115.27,2.20%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年10月,980,全国,61376,601,102.12,72.132,0.706,60.10,1.00%
728,4902105236529,日清　千とせ　肉うどん　７３ｇ,111203,カップ麺,4902105,日清食品,2016年08月06日,73,2023年12月,980,全国,43341,311,139.36,23.627,0.170,12.96,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年01月,980,全国,178200,1606,110.96,151.687,1.367,66.92,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年02月,980,全国,178865,1596,112.07,156.833,1.399,66.50,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年03月,980,全国,207849,1873,110.97,163.291,1.471,78.04,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年04月,980,全国,196879,1788,110.11,158.924,1.443,74.50,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年05月,980,全国,259884,2407,107.97,202.759,1.878,100.29,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年06月,980,全国,162575,1277,127.31,113.717,0.893,47.30,2.70%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年07月,980,全国,137630,1073,128.27,90.113,0.703,39.74,2.70%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年08月,980,全国,179086,1481,120.92,130.858,1.082,61.71,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年09月,980,全国,235230,2014,116.80,185.477,1.588,83.92,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年10月,980,全国,143253,1129,126.88,110.999,0.875,47.04,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年11月,980,全国,178755,1502,119.01,148.062,1.244,62.58,2.40%
729,4901520123971,テーブルＭ　東北の味岩手磯ラーメン　１０４ｇ,111203,カップ麺,4901520,テーブルマーク,2013年10月03日,104,2023年12月,980,全国,177752,1451,122.50,131.037,1.070,60.46,2.40%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年07月,980,全国,212430,1223,173.70,15.713,0.090,6.99,17.48%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年08月,980,全国,1520851,8713,174.55,75.022,0.430,30.47,28.57%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年09月,980,全国,148278,892,166.23,26.557,0.160,9.01,9.89%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年10月,980,全国,114733,845,135.78,62.746,0.462,27.26,3.10%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年11月,980,全国,157472,957,164.55,168.048,1.021,50.37,1.90%
730,4901071401573,ＣｏＣｏ壱番屋監修ビーフ深コクカレーラーメン９４ｇ,111203,カップ麺,4901071,エースコック,2023年07月29日,94,2023年12月,980,全国,60170,407,147.84,102.513,0.693,33.92,1.20%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年01月,980,全国,165472,698,237.07,113.684,0.480,33.24,2.10%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年02月,980,全国,89789,378,237.54,101.944,0.429,27.00,1.40%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年03月,980,全国,103084,437,235.89,105.756,0.448,31.21,1.40%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年04月,980,全国,117549,484,242.87,144.096,0.593,37.23,1.30%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年05月,980,全国,153667,639,240.48,182.428,0.759,49.15,1.30%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年06月,980,全国,124432,486,256.03,109.033,0.426,27.00,1.80%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年07月,980,全国,112133,442,253.69,88.284,0.348,23.26,1.90%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年08月,980,全国,265527,1019,260.58,218.749,0.839,59.94,1.70%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年09月,980,全国,97837,390,250.86,99.546,0.397,26.00,1.50%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年10月,980,全国,168398,667,252.47,117.030,0.464,29.00,2.30%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年11月,980,全国,524651,1937,270.86,103.149,0.381,28.07,6.89%
731,4901990370158,東洋水産　青森　味噌カレーミルクラーメン　１３０ｇ,111203,カップ麺,4901990,東洋水産,2021年11月19日,130,2023年12月,980,全国,287016,1137,252.43,68.133,0.270,24.19,4.70%
732,4902105279922,カップヌードル　豚カルビ味カレー　ビッグ　１０３ｇ,111203,カップ麺,4902105,日清食品,2023年12月09日,103,2023年12月,980,全国,2206930,9246,238.69,107.615,0.451,30.41,30.37%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年01月,980,全国,57426,723,79.43,126.242,1.589,80.33,0.90%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年02月,980,全国,7433,76,97.80,52.812,0.540,25.33,0.30%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年03月,980,全国,1416,12,118.00,25.960,0.220,12.00,0.10%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年10月,980,全国,1139394,9537,119.47,422.097,3.533,190.74,5.00%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年11月,980,全国,873957,8329,104.93,352.539,3.360,173.52,4.80%
733,4901734041184,サンヨー食品　飛騨高山　中華そば　８７ｇ,111203,カップ麺,4901734,サンヨー食品,2020年10月25日,87,2023年12月,980,全国,121970,1195,102.07,116.589,1.142,66.39,1.80%
734,4901990376273,マルちゃん　激めん　紅白もちラーメン　９７ｇ,111203,カップ麺,4901990,東洋水産,2023年11月11日,97,2023年11月,980,全国,1481529,10517,140.87,76.325,0.542,33.39,31.47%
734,4901990376273,マルちゃん　激めん　紅白もちラーメン　９７ｇ,111203,カップ麺,4901990,東洋水産,2023年11月11日,97,2023年12月,980,全国,717394,5376,133.44,45.141,0.338,22.40,23.98%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年05月,980,全国,1431135,11426,125.25,57.438,0.459,32.19,35.46%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年06月,980,全国,522453,4589,113.85,34.176,0.300,19.04,24.08%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年07月,980,全国,172002,1619,106.24,36.477,0.343,19.51,8.29%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年08月,980,全国,57567,504,114.22,26.598,0.233,13.26,3.80%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年09月,980,全国,14177,138,102.73,15.301,0.149,7.67,1.80%
735,4901734049739,にんべん　ごま香る極鰹だし肉だしうどん　６７ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月05日,67,2023年10月,980,全国,1118,10,111.80,10.582,0.095,3.33,0.30%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年01月,980,全国,244334,2089,116.96,85.480,0.731,74.61,2.80%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年02月,980,全国,196270,1813,108.26,82.215,0.759,72.52,2.50%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年03月,980,全国,250782,2196,114.20,86.375,0.756,61.00,3.60%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年04月,980,全国,272304,2341,116.32,81.255,0.699,60.03,3.90%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年05月,980,全国,311542,2859,108.97,98.590,0.905,86.64,3.30%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年06月,980,全国,179522,1619,110.88,79.219,0.714,67.46,2.40%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年07月,980,全国,68672,475,144.57,28.709,0.199,20.65,2.30%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年08月,980,全国,569535,4541,125.42,186.878,1.490,162.18,2.80%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年09月,980,全国,68216,511,133.50,42.212,0.316,30.06,1.70%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年10月,980,全国,26749,221,121.04,25.206,0.208,18.42,1.20%
736,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年11月,980,全国,10375,84,123.51,22.771,0.184,16.80,0.50%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年05月,980,全国,370453,2964,124.98,18.335,0.147,9.75,30.37%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年06月,980,全国,1310353,10740,122.01,56.717,0.465,28.56,37.56%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年07月,980,全国,316995,2843,111.50,30.550,0.274,15.97,17.78%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年08月,980,全国,160163,1477,108.44,40.315,0.372,19.18,7.69%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年09月,980,全国,23292,184,126.59,14.896,0.118,5.41,3.40%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年10月,980,全国,12840,111,115.68,16.858,0.146,6.53,1.70%
737,4901734049913,サッポロ一番　刀削風麺　海鮮風まぜそば　７２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,72,2023年11月,980,全国,3590,33,108.79,28.286,0.260,11.00,0.30%
738,4902881456258,明星　焼そばでっせ　ソース味　９９ｇ,111203,カップ麺,4902881,明星食品,2023年08月25日,99,2023年08月,980,全国,263425,2821,93.38,37.417,0.401,24.53,11.49%
738,4902881456258,明星　焼そばでっせ　ソース味　９９ｇ,111203,カップ麺,4902881,明星食品,2023年08月25日,99,2023年09月,980,全国,559751,6034,92.77,67.068,0.723,38.19,15.78%
738,4902881456258,明星　焼そばでっせ　ソース味　９９ｇ,111203,カップ麺,4902881,明星食品,2023年08月25日,99,2023年10月,980,全国,532513,5494,96.93,79.837,0.824,46.56,11.79%
